   9.0000000e-02   2.1530000e+03
   8.9000000e-02   1.5380000e+03
   8.8000000e-02   2.6680000e+03
   8.7000000e-02   2.1160000e+04
   8.6000000e-02   2.1470000e+03
   8.5000000e-02   2.2780000e+03
   8.4000000e-02   2.5880000e+03
   8.3000000e-02   3.0110000e+03
   8.2000000e-02   2.4730000e+03
   8.1000000e-02   3.1690000e+03
   8.0000000e-02   2.7370000e+03
   7.9000000e-02   5.1470000e+03
   7.8000000e-02   4.0020000e+03
   7.7000000e-02   3.7200000e+03
   7.6000000e-02   2.0970000e+03
   7.5000000e-02   3.1580000e+03
   7.4000000e-02   2.6450000e+03
   7.3000000e-02   2.0480000e+03
   7.2000000e-02   3.1180000e+03
   7.1000000e-02   2.8210000e+03
   7.0000000e-02   3.5160000e+03
   6.9000000e-02   3.7540000e+03
   6.8000000e-02   2.6650000e+03
   6.7000000e-02   2.5930000e+03
   6.6000000e-02   2.1310000e+03
   6.5000000e-02   2.9840000e+03
   6.4000000e-02   3.0320000e+03
   6.3000000e-02   2.7780000e+03
   6.2000000e-02   4.8440000e+03
   6.1000000e-02   3.9970000e+03
   6.0000000e-02   3.4280000e+03
   5.9000000e-02   3.3220000e+03
   5.8000000e-02   4.4560000e+03
   5.7000000e-02   6.2520000e+03
   5.6000000e-02   7.3260000e+03
   5.5000000e-02   6.4940000e+03
   5.4000000e-02   9.2840000e+03
   5.3000000e-02   5.8970000e+03
   5.2000000e-02   7.7730000e+03
   5.1000000e-02   5.3240000e+03
   5.0000000e-02   4.5070000e+03
   4.9000000e-02   5.6930000e+03
   4.8000000e-02   2.1160000e+04
   4.7000000e-02   3.5100000e+03
   4.6000000e-02   7.2670000e+03
   4.5000000e-02   5.3620000e+03
   4.4000000e-02   4.4070000e+03
   4.3000000e-02   5.0960000e+03
   4.2000000e-02   4.9160000e+03
   4.1000000e-02   4.0370000e+03
   4.0000000e-02   4.9320000e+03
   3.9000000e-02   5.0500000e+03
   3.8000000e-02   4.5280000e+03
   3.7000000e-02   5.2380000e+03
   3.6000000e-02   8.3260000e+03
   3.5000000e-02   8.7560000e+03
   3.4000000e-02   1.7981000e+04
   3.3000000e-02   9.4780000e+03
   3.2000000e-02   6.9500000e+03
   3.1000000e-02   7.8770000e+03
   3.0000000e-02   7.1960000e+03
   2.9000000e-02   7.5020000e+03
   2.8000000e-02   6.5830000e+03
   2.7000000e-02   8.6820000e+03
   2.6000000e-02   6.6900000e+03
   2.5000000e-02   9.7550000e+03
   2.4000000e-02   7.5630000e+03
   2.3000000e-02   1.0013000e+04
   2.2000000e-02   9.9230000e+03
   2.1000000e-02   7.6010000e+03
   2.0000000e-02   8.8810000e+03
   1.9000000e-02   1.2956000e+04
   1.8000000e-02   1.9679000e+04
   1.7000000e-02   1.0450000e+04
   1.6000000e-02   1.1684000e+04
   1.5000000e-02   5.3982000e+04
   1.4000000e-02   1.4957000e+04
   1.3000000e-02   2.1578000e+04
   1.2000000e-02   2.0845000e+04
   1.1000000e-02   2.8926000e+04
   1.0000000e-02   2.1160000e+04
   9.0000000e-03   3.6898000e+04
   8.0000000e-03   3.0825000e+04
   7.0000000e-03   2.5415000e+04
   6.0000000e-03   3.2741000e+04
   5.0000000e-03   3.1072000e+04
   4.0000000e-03   7.4032000e+04
   3.0000000e-03   9.2991000e+04
