   9.0000000e-02   1.7460000e+03
   8.9000000e-02   2.2040000e+03
   8.8000000e-02   1.8220000e+03
   8.7000000e-02   1.5520000e+03
   8.6000000e-02   2.0590000e+03
   8.5000000e-02   1.7360000e+03
   8.4000000e-02   1.7050000e+03
   8.3000000e-02   1.7280000e+03
   8.2000000e-02   1.5270000e+03
   8.1000000e-02   1.7380000e+03
   8.0000000e-02   1.7660000e+03
   7.9000000e-02   2.0610000e+03
   7.8000000e-02   2.2500000e+03
   7.7000000e-02   2.2610000e+03
   7.6000000e-02   2.0750000e+03
   7.5000000e-02   2.5060000e+03
   7.4000000e-02   2.3020000e+03
   7.3000000e-02   2.2060000e+03
   7.2000000e-02   2.0870000e+03
   7.1000000e-02   2.4030000e+03
   7.0000000e-02   2.2350000e+03
   6.9000000e-02   2.4040000e+03
   6.8000000e-02   2.0400000e+03
   6.7000000e-02   2.0220000e+03
   6.6000000e-02   2.3510000e+03
   6.5000000e-02   2.1880000e+03
   6.4000000e-02   1.8970000e+03
   6.3000000e-02   2.8210000e+03
   6.2000000e-02   2.3540000e+03
   6.1000000e-02   2.8310000e+03
   6.0000000e-02   2.7920000e+03
   5.9000000e-02   2.7540000e+03
   5.8000000e-02   3.3090000e+03
   5.7000000e-02   2.8470000e+03
   5.6000000e-02   3.3740000e+03
   5.5000000e-02   3.6400000e+03
   5.4000000e-02   3.4150000e+03
   5.3000000e-02   3.2060000e+03
   5.2000000e-02   3.1200000e+03
   5.1000000e-02   3.0860000e+03
   5.0000000e-02   2.9160000e+03
   4.9000000e-02   4.6670000e+03
   4.8000000e-02   2.9860000e+03
   4.7000000e-02   3.2050000e+03
   4.6000000e-02   3.0890000e+03
   4.5000000e-02   3.7790000e+03
   4.4000000e-02   3.7720000e+03
   4.3000000e-02   4.1190000e+03
   4.2000000e-02   3.7520000e+03
   4.1000000e-02   3.6080000e+03
   4.0000000e-02   4.3140000e+03
   3.9000000e-02   3.2480000e+03
   3.8000000e-02   4.1110000e+03
   3.7000000e-02   5.0580000e+03
   3.6000000e-02   4.2510000e+03
   3.5000000e-02   4.4700000e+03
   3.4000000e-02   3.8310000e+03
   3.3000000e-02   4.2120000e+03
   3.2000000e-02   4.3620000e+03
   3.1000000e-02   4.8880000e+03
   3.0000000e-02   4.4500000e+03
   2.9000000e-02   5.5680000e+03
   2.8000000e-02   5.8270000e+03
   2.7000000e-02   5.1070000e+03
   2.6000000e-02   6.4970000e+03
   2.5000000e-02   6.1460000e+03
   2.4000000e-02   6.4690000e+03
   2.3000000e-02   5.9330000e+03
   2.2000000e-02   5.8430000e+03
   2.1000000e-02   6.4810000e+03
   2.0000000e-02   6.9120000e+03
   1.9000000e-02   7.5920000e+03
   1.8000000e-02   8.1840000e+03
   1.7000000e-02   8.8860000e+03
   1.6000000e-02   8.7290000e+03
   1.5000000e-02   9.5860000e+03
   1.4000000e-02   1.0393000e+04
   1.3000000e-02   1.1267000e+04
   1.2000000e-02   1.1062000e+04
   1.1000000e-02   1.2531000e+04
   1.0000000e-02   1.2801000e+04
   9.0000000e-03   1.3066000e+04
   8.0000000e-03   1.5392000e+04
   7.0000000e-03   2.5546000e+04
   6.0000000e-03   2.3021000e+04
   5.0000000e-03   2.1211000e+04
   4.0000000e-03   3.4254000e+04
   3.0000000e-03   5.1005000e+04
